Unnamed: 0,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,RevenuePerMonth,ServiceBundleScore,HighRiskContract,FiberOpticUser,PaperlessHighRisk,SingleCustomer,HighMonthlyCharges,TenureChargesRatio,ChargesPerService,StabilityScore,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,LifecycleStage_Growing,LifecycleStage_Loyal,LifecycleStage_Mature,LifecycleStage_New
3076,0,0,0,0,6,1,0,1,1,0,0,0,0,0,56.25,389.1,55.58571428571429,3,1,0,0,1,0,0.10480349344978165,14.0625,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True
5540,0,0,1,1,1,1,0,0,0,0,0,0,0,0,20.55,20.55,10.275,1,1,0,0,0,0,0.04640371229698376,10.275,2,False,False,True,True,False,False,False,False,False,True,False,False,False,True
4588,0,0,1,0,33,1,1,0,0,1,1,0,1,1,95.0,3008.15,88.47500000000001,5,1,1,1,0,1,0.34375,15.833333333333334,2,False,True,False,True,False,False,False,True,False,False,False,False,True,False
1601,1,0,1,0,46,1,1,0,1,1,0,1,0,1,94.65,4312.5,91.75531914893617,5,0,1,1,0,1,0.4809200209095661,15.775,3,False,True,False,False,True,False,False,False,True,False,False,False,True,False
6785,1,0,0,0,61,1,1,1,0,1,1,1,1,1,111.6,6876.05,110.90403225806452,7,0,1,1,1,1,0.5417406749555951,13.95,2,False,True,False,False,False,True,False,True,False,False,False,True,False,False
5598,0,0,1,1,55,1,0,0,0,0,0,0,0,0,19.15,998.1,17.823214285714286,1,0,0,0,0,0,2.729528535980149,9.575,4,False,False,True,False,True,False,False,True,False,False,False,True,False,False
1113,0,0,1,0,37,1,1,0,0,1,0,0,0,1,78.95,2839.65,74.72763157894737,3,1,1,1,0,0,0.4627892432770481,19.7375,2,False,True,False,True,False,False,False,True,False,False,False,False,True,False
6881,0,0,1,1,32,0,0,1,1,0,0,0,0,1,35.15,1051.05,31.849999999999998,2,1,0,1,0,0,0.8852005532503459,11.716666666666667,3,True,False,False,True,False,False,False,False,True,False,False,False,True,False
6568,1,0,1,1,8,1,0,0,0,0,0,0,0,0,19.7,130.25,14.472222222222221,1,0,0,0,0,0,0.3864734299516908,9.85,3,False,False,True,False,False,True,False,False,False,True,False,False,False,True
2164,1,0,1,1,70,1,0,1,1,1,1,1,0,1,101.1,6994.8,98.51830985915493,6,0,1,1,0,1,0.6856023506366308,14.442857142857141,4,False,True,False,False,False,True,False,True,False,False,False,True,False,False
1897,1,1,1,0,30,1,0,0,1,0,0,0,0,1,50.4,1527.5,49.274193548387096,2,1,0,1,0,0,0.5836575875486382,16.8,2,True,False,False,True,False,False,True,False,False,False,False,False,True,False
2853,0,0,0,0,60,1,1,0,0,1,0,0,0,1,79.2,4765.0,78.11475409836065,3,0,1,1,1,0,0.7481296758104737,19.8,2,False,True,False,False,True,False,True,False,False,False,False,True,False,False
4010,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.4,20.4,10.2,1,1,0,0,1,0,0.04672897196261683,10.2,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True
396,1,1,1,0,33,1,1,1,0,1,1,1,1,1,109.9,3694.7,108.66764705882352,7,1,1,1,0,1,0.2975653742110009,13.7375,2,False,True,False,True,False,False,True,False,False,False,False,False,True,False
820,0,0,1,0,61,1,1,0,0,1,1,1,1,1,106.35,6751.35,108.89274193548388,6,1,1,1,0,1,0.568234746157429,15.192857142857141,2,False,True,False,True,False,False,False,False,True,False,False,True,False,False
2263,0,0,0,0,6,1,0,1,1,1,1,0,1,1,98.15,567.45,81.06428571428572,6,1,1,1,1,1,0.0605143721633888,14.021428571428572,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True
6880,0,0,1,1,72,1,1,0,0,0,0,0,0,0,25.2,1787.35,24.484246575342464,2,0,0,0,0,0,2.7480916030534353,8.4,4,False,False,True,False,False,True,True,False,False,False,False,True,False,False
1593,1,0,1,1,4,1,0,0,0,0,0,0,0,0,18.85,84.2,16.84,1,1,0,0,0,0,0.20151133501259444,9.425,2,False,False,True,True,False,False,False,False,False,True,False,False,False,True
3446,0,0,0,0,58,1,1,1,1,1,0,1,1,1,107.75,6332.75,107.33474576271186,7,0,1,1,1,1,0.5333333333333333,13.46875,2,False,True,False,False,True,False,False,False,True,False,False,True,False,False
5738,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.6,20.6,10.3,1,1,0,0,1,0,0.046296296296296294,10.3,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True
1538,1,0,0,0,8,1,1,0,1,0,0,1,1,0,100.85,819.55,91.0611111111111,5,1,1,0,1,1,0.07854688267059401,16.808333333333334,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
3507,1,0,0,0,4,1,0,0,0,0,0,0,0,0,19.75,78.3,15.66,1,1,0,0,1,0,0.1927710843373494,9.875,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True
745,0,1,1,0,72,1,1,0,1,1,1,1,1,1,110.8,7882.25,107.97602739726027,7,0,1,1,0,1,0.6440071556350626,13.85,3,False,True,False,False,False,True,False,True,False,False,False,True,False,False
4251,0,0,1,1,24,0,0,1,1,1,1,0,1,1,52.5,1208.15,48.326,5,0,0,1,0,0,0.4485981308411215,8.75,3,True,False,False,False,False,True,False,False,False,True,True,False,False,False
6223,0,0,1,1,7,1,0,0,0,0,0,0,0,1,69.0,506.9,63.3625,1,1,1,1,0,0,0.1,34.5,2,False,True,False,True,False,False,False,False,True,False,False,False,False,True
4523,1,1,1,0,10,1,0,1,0,0,0,0,0,0,75.3,720.45,65.49545454545455,2,1,1,0,0,0,0.1310615989515072,25.099999999999998,1,False,True,False,True,False,False,False,False,True,False,False,False,False,True
3373,0,1,0,0,2,1,1,0,0,0,0,0,0,1,75.45,158.4,52.800000000000004,2,1,1,1,1,0,0.026160889470241987,25.150000000000002,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True
4549,0,0,0,1,17,1,1,0,1,1,1,0,0,1,92.7,1556.85,86.49166666666666,5,1,1,1,0,1,0.1814300960512273,15.450000000000001,1,False,True,False,True,False,False,False,True,False,False,True,False,False,False
6463,1,0,1,0,59,1,1,1,0,0,1,0,1,1,69.1,4096.9,68.28166666666667,5,0,0,1,0,0,0.8416547788873039,11.516666666666666,3,True,False,False,False,True,False,False,False,False,True,False,True,False,False
3107,0,0,1,0,72,1,1,1,1,1,1,1,1,1,113.65,8182.75,112.09246575342466,8,0,1,1,0,1,0.6279982555604012,12.627777777777778,3,False,True,False,False,False,True,True,False,False,False,False,True,False,False
5765,0,1,1,0,68,1,1,1,1,0,0,0,1,1,96.55,6581.9,95.38985507246376,5,0,1,1,0,1,0.6970784213223988,16.091666666666665,3,False,True,False,False,True,False,False,True,False,False,False,True,False,False
4271,0,0,1,1,28,1,0,0,0,0,0,0,0,0,19.9,543.0,18.724137931034484,1,0,0,0,0,0,1.3397129186602872,9.95,4,False,False,True,False,True,False,False,False,False,True,False,False,True,False
5266,1,0,1,1,37,1,0,1,0,1,1,0,0,1,58.75,2203.1,57.97631578947368,4,0,0,1,0,0,0.6192468619246861,11.75,4,True,False,False,False,True,False,False,False,False,True,False,False,True,False
4220,1,0,1,1,55,1,0,0,0,0,0,0,0,0,19.5,1026.35,18.32767857142857,1,0,0,0,0,0,2.682926829268293,9.75,4,False,False,True,False,True,False,False,False,False,True,False,True,False,False
2055,1,0,0,0,45,1,1,1,0,1,1,1,1,1,108.45,4964.7,107.92826086956521,7,1,1,1,1,1,0.4111466423024212,13.55625,1,False,True,False,True,False,False,False,True,False,False,False,False,True,False
6138,1,1,1,0,67,1,1,1,1,0,0,0,0,0,83.85,5588.8,82.18823529411765,4,1,1,0,0,0,0.789628756629346,16.77,2,False,True,False,True,False,False,True,False,False,False,False,True,False,False
5818,1,0,0,0,65,1,1,0,1,1,0,1,1,0,105.1,6631.85,100.48257575757576,6,0,1,0,1,1,0.6126295947219604,15.014285714285714,2,False,True,False,False,False,True,False,True,False,False,False,True,False,False
2653,0,0,1,1,70,1,0,1,0,0,1,1,1,0,75.35,5437.75,76.58802816901408,5,0,0,0,0,0,0.91683038637852,12.558333333333332,4,True,False,False,False,False,True,False,True,False,False,False,True,False,False
6765,0,0,1,1,69,1,1,0,0,0,0,0,0,1,25.6,1673.4,23.905714285714286,2,0,0,1,0,0,2.5939849624060147,8.533333333333333,4,False,False,True,False,False,True,True,False,False,False,False,True,False,False
5492,0,0,1,1,65,1,1,0,0,0,0,0,0,1,25.3,1748.55,26.493181818181817,2,0,0,1,0,0,2.4714828897338403,8.433333333333334,4,False,False,True,False,False,True,True,False,False,False,False,True,False,False
1698,1,0,1,1,71,1,1,0,1,0,1,0,0,1,84.8,6152.4,85.44999999999999,4,0,1,1,0,0,0.8275058275058276,16.96,4,False,True,False,False,False,True,False,False,True,False,False,True,False,False
6503,1,0,1,1,70,0,0,0,1,1,1,1,1,0,60.35,4138.7,58.291549295774644,5,0,0,0,0,0,1.1409942950285248,10.058333333333334,4,True,False,False,False,True,False,False,False,True,False,False,True,False,False
6505,1,0,1,1,56,1,0,1,1,1,0,0,0,1,59.8,3457.45,60.657017543859645,4,0,0,1,0,0,0.9210526315789475,11.959999999999999,4,True,False,False,False,False,True,True,False,False,False,False,True,False,False
5568,0,0,1,0,44,1,1,1,1,1,1,0,0,1,95.1,4060.55,90.23444444444445,6,1,1,1,0,1,0.45785639958376695,13.585714285714285,2,False,True,False,True,False,False,False,True,False,False,False,False,True,False
1124,1,0,0,0,12,1,0,0,1,0,0,0,0,1,49.05,593.05,45.61923076923077,2,1,0,1,1,0,0.23976023976023977,16.349999999999998,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True
1993,0,0,1,1,1,1,0,0,0,0,0,0,0,1,45.7,45.7,22.85,1,1,0,1,0,0,0.021413276231263382,22.85,2,True,False,False,True,False,False,False,False,True,False,False,False,False,True
2140,0,0,1,1,33,1,1,0,0,0,0,0,1,0,86.15,2745.7,80.75588235294117,3,1,1,0,0,0,0.378657487091222,21.5375,3,False,True,False,True,False,False,False,True,False,False,False,False,True,False
1558,0,0,0,0,16,1,1,0,1,1,0,0,1,1,95.6,1555.65,91.50882352941177,5,1,1,1,1,1,0.16563146997929606,15.933333333333332,0,False,True,False,True,False,False,False,True,False,False,True,False,False,False
3519,1,1,0,0,43,1,1,0,0,0,0,1,0,1,84.85,3645.6,82.85454545454546,3,1,1,1,1,0,0.5008736167734421,21.2125,1,False,True,False,True,False,False,False,False,True,False,False,False,True,False
2359,1,0,1,0,33,1,1,1,1,1,0,1,0,1,72.75,2447.45,71.98382352941177,6,1,0,1,0,0,0.44745762711864406,10.392857142857142,2,True,False,False,True,False,False,True,False,False,False,False,False,True,False
5956,0,0,0,0,31,1,1,0,0,1,0,0,1,1,89.9,2806.9,87.715625,4,1,1,1,1,1,0.341034103410341,17.98,1,False,True,False,True,False,False,False,False,True,False,False,False,True,False
6681,1,1,0,0,3,1,1,0,0,1,0,1,0,0,91.05,289.1,72.275,4,1,1,0,1,1,0.03259098316132537,18.21,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
4082,1,0,1,0,49,1,1,1,0,1,1,1,1,0,84.35,4059.35,81.187,7,0,0,0,0,0,0.5741066198008202,10.54375,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False
4997,1,1,0,0,2,1,0,0,0,0,0,0,0,1,44.7,93.7,31.233333333333334,1,1,0,1,1,0,0.0437636761487965,22.35,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True
4240,1,0,0,0,8,1,1,0,1,1,0,1,0,1,94.0,773.65,85.96111111111111,5,1,1,1,1,1,0.08421052631578947,15.666666666666666,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
5345,1,0,0,0,26,1,0,0,1,1,0,1,0,0,89.8,2335.3,86.4925925925926,4,1,1,0,1,0,0.28634361233480177,17.96,1,False,True,False,True,False,False,False,False,True,False,False,False,True,False
710,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.55,19.55,9.775,1,1,0,0,1,0,0.048661800486618,9.775,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True
1011,0,0,1,1,71,0,0,1,1,0,1,1,1,0,58.65,4145.25,57.572916666666664,5,0,0,0,0,0,1.190276613579212,9.775,4,True,False,False,False,False,True,False,False,False,True,False,True,False,False
321,0,0,1,1,72,0,0,0,1,1,1,1,1,1,60.0,4264.0,58.41095890410959,5,0,0,1,0,0,1.180327868852459,10.0,4,True,False,False,False,False,True,False,False,True,False,False,True,False,False
2357,0,0,1,0,67,1,1,1,1,1,0,0,1,0,75.1,5064.45,74.47720588235293,6,0,0,0,0,0,0.8804204993429698,10.728571428571428,3,True,False,False,False,True,False,False,False,False,True,False,True,False,False
63,0,0,1,1,18,1,0,0,0,1,1,0,0,1,54.4,957.1,50.373684210526314,3,0,0,1,0,0,0.3249097472924188,13.6,3,True,False,False,False,True,False,False,True,False,False,True,False,False,False
5853,1,0,1,0,62,1,1,1,1,0,0,0,1,0,96.1,6001.45,95.2611111111111,5,0,1,0,0,1,0.6385169927909372,16.016666666666666,3,False,True,False,False,True,False,False,False,True,False,False,True,False,False
4730,1,1,0,0,31,1,1,0,0,1,1,1,0,1,96.6,2877.95,89.9359375,5,1,1,1,1,1,0.3176229508196721,16.099999999999998,1,False,True,False,True,False,False,True,False,False,False,False,False,True,False
4225,1,0,1,0,8,1,0,0,0,0,0,0,0,0,20.25,158.35,17.594444444444445,1,1,0,0,0,0,0.3764705882352941,10.125,1,False,False,True,True,False,False,False,False,False,True,False,False,False,True
1379,0,0,0,0,70,0,0,1,1,1,1,0,0,1,44.6,3058.15,43.072535211267606,4,0,0,1,1,0,1.5350877192982455,8.92,2,True,False,False,False,False,True,True,False,False,False,False,True,False,False
4208,1,0,1,0,69,0,0,0,1,1,1,1,1,1,60.8,4263.4,60.90571428571428,5,0,0,1,0,0,1.116504854368932,10.133333333333333,3,True,False,False,False,True,False,False,True,False,False,False,True,False,False
4212,0,0,0,0,1,1,0,0,0,0,0,1,1,0,90.6,90.6,45.3,3,1,1,0,1,1,0.01091703056768559,22.65,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
3478,0,0,0,0,23,1,1,1,0,1,0,1,1,1,78.55,1843.05,76.79375,6,0,0,1,1,0,0.2891263356379636,11.221428571428572,1,True,False,False,False,True,False,False,False,True,False,True,False,False,False
605,1,0,1,0,72,1,1,1,0,1,1,1,1,0,86.65,6094.25,83.48287671232876,7,0,0,0,0,0,0.8214489446662863,10.83125,3,True,False,False,False,False,True,False,True,False,False,False,True,False,False
1030,0,0,1,1,50,1,0,0,0,0,0,0,0,1,69.75,3557.7,69.75882352941176,1,1,1,1,0,0,0.7067137809187279,34.875,3,False,True,False,True,False,False,True,False,False,False,False,True,False,False
388,1,0,0,0,44,1,1,0,0,1,0,0,1,1,90.4,4063.0,90.28888888888889,4,1,1,1,1,1,0.48140043763676144,18.080000000000002,1,False,True,False,True,False,False,False,False,False,True,False,False,True,False
3968,0,0,1,0,72,1,0,0,0,0,0,0,0,0,20.05,1423.65,19.50205479452055,1,0,0,0,0,0,3.4204275534441804,10.025,3,False,False,True,False,False,True,True,False,False,False,False,True,False,False
3961,0,0,0,0,8,0,0,0,1,0,0,0,0,1,29.25,226.95,25.216666666666665,1,1,0,1,1,0,0.2644628099173554,14.625,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True
1480,1,0,0,0,39,0,0,0,0,1,1,0,0,0,35.55,1309.15,32.728750000000005,2,0,0,0,1,0,1.06703146374829,11.85,2,True,False,False,False,True,False,False,False,False,True,False,False,True,False
2554,0,0,0,0,18,1,0,0,0,1,0,0,0,1,50.0,892.7,46.98421052631579,2,1,0,1,1,0,0.35294117647058826,16.666666666666668,0,True,False,False,True,False,False,False,False,False,True,True,False,False,False
407,1,1,1,1,32,1,0,0,1,0,0,1,1,1,93.95,2861.45,86.71060606060605,4,1,1,1,0,1,0.33701948393891523,18.79,3,False,True,False,True,False,False,False,False,False,True,False,False,True,False
368,1,0,1,0,71,1,1,0,0,1,0,1,1,1,98.65,6962.85,96.70625000000001,5,0,1,1,0,1,0.7124937280481686,16.441666666666666,3,False,True,False,False,True,False,False,True,False,False,False,True,False,False
2407,0,0,1,0,2,1,0,0,0,0,0,0,0,1,70.7,141.45,47.15,1,1,1,1,0,0,0.02789400278940028,35.35,1,False,True,False,True,False,False,False,False,True,False,False,False,False,True
4245,1,0,1,1,63,1,0,0,0,0,0,0,0,0,19.7,1275.85,19.93515625,1,0,0,0,0,0,3.0434782608695654,9.85,4,False,False,True,False,False,True,False,False,False,True,False,True,False,False
4440,1,0,0,0,43,1,0,0,1,0,0,0,1,1,60.0,2548.55,57.92159090909092,3,0,0,1,1,0,0.7049180327868853,15.0,2,True,False,False,False,False,True,False,False,True,False,False,False,True,False
5118,0,0,1,0,42,1,1,0,0,1,1,0,0,1,85.9,3729.75,86.73837209302326,4,1,1,1,0,0,0.4833141542002301,17.18,2,False,True,False,True,False,False,False,True,False,False,False,False,True,False
6371,0,0,0,0,24,1,1,0,0,0,0,0,0,0,25.15,553.0,22.12,2,0,0,0,1,0,0.9177820267686425,8.383333333333333,1,False,False,True,False,False,True,False,True,False,False,True,False,False,False
1634,1,0,1,1,63,0,0,1,1,1,0,1,1,0,59.0,3707.6,57.93125,5,0,0,0,0,0,1.05,9.833333333333334,4,True,False,False,False,False,True,False,False,True,False,False,True,False,False
4614,1,0,1,1,7,1,0,0,0,0,0,0,0,0,20.25,144.35,18.04375,1,1,0,0,0,0,0.32941176470588235,10.125,2,False,False,True,True,False,False,False,False,False,True,False,False,False,True
3700,1,0,0,1,20,1,0,0,0,0,0,0,0,1,19.4,374.5,17.833333333333332,1,1,0,1,0,0,0.9803921568627452,9.7,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False
1912,1,0,1,1,44,1,0,0,0,0,0,0,0,1,20.5,865.05,19.223333333333333,1,0,0,1,0,0,2.046511627906977,10.25,4,False,False,True,False,True,False,True,False,False,False,False,False,True,False
496,1,0,1,0,28,1,0,1,1,0,1,0,0,0,60.9,1785.65,61.574137931034485,4,1,0,0,0,0,0.45234248788368336,12.18,2,True,False,False,True,False,False,False,False,False,True,False,False,True,False
962,1,1,1,0,8,1,0,1,0,0,0,1,0,0,60.9,551.95,61.32777777777778,3,1,0,0,0,0,0.12924071082390953,15.225,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True
5727,0,0,1,1,70,1,1,0,1,1,1,1,1,1,110.2,7689.8,108.30704225352113,7,0,1,1,0,1,0.6294964028776978,13.775,4,False,True,False,False,False,True,False,False,True,False,False,True,False,False
2253,1,1,1,0,72,1,0,1,1,1,1,1,0,0,74.4,5360.75,73.43493150684931,6,0,0,0,0,0,0.9549071618037135,10.62857142857143,3,True,False,False,False,False,True,True,False,False,False,False,True,False,False
4704,1,0,0,0,1,1,1,1,1,0,0,0,0,0,61.15,61.15,30.575,4,1,0,0,1,0,0.016090104585679808,12.23,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True
4483,1,0,1,0,67,1,1,0,0,0,0,0,0,0,25.6,1784.9,26.248529411764707,2,0,0,0,0,0,2.518796992481203,8.533333333333333,3,False,False,True,False,False,True,False,True,False,False,False,True,False,False
4268,1,0,1,1,35,1,0,0,1,0,1,1,0,1,89.7,3165.6,87.93333333333334,4,0,1,1,0,0,0.3858875413450937,17.94,4,False,True,False,False,True,False,False,False,True,False,False,False,True,False
6164,1,1,1,0,45,1,1,1,0,1,1,0,1,0,75.15,3480.35,75.65978260869565,6,0,0,0,0,0,0.5909389363099146,10.735714285714286,3,True,False,False,False,False,True,False,True,False,False,False,False,True,False
3636,0,0,0,1,11,1,0,0,0,0,0,0,0,0,19.7,216.2,18.016666666666666,1,1,0,0,0,0,0.5314009661835749,9.85,1,False,False,True,True,False,False,False,True,False,False,False,False,False,True
5377,1,0,0,0,4,1,0,0,0,0,1,1,0,1,61.3,249.4,49.88,3,1,0,1,1,0,0.06420545746388444,15.325,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True
3627,0,0,0,0,16,1,0,0,0,0,0,0,0,0,20.1,296.15,17.420588235294115,1,0,0,0,1,0,0.7582938388625592,10.05,1,False,False,True,False,True,False,False,False,False,True,True,False,False,False
4971,0,0,0,0,18,1,0,0,0,0,0,0,0,1,19.55,389.25,20.486842105263158,1,1,0,1,1,0,0.875912408759124,9.775,0,False,False,True,True,False,False,False,False,False,True,True,False,False,False
997,0,1,0,0,4,1,1,0,0,0,0,1,1,1,94.3,424.45,84.89,4,1,1,1,1,1,0.04197271773347325,18.86,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
5175,0,0,1,0,20,1,0,0,0,0,0,0,0,0,20.35,393.15,18.72142857142857,1,0,0,0,0,0,0.9367681498829039,10.175,2,False,False,True,False,True,False,False,False,False,True,True,False,False,False
3728,1,0,0,0,67,1,1,1,1,1,1,1,1,1,88.8,5903.15,86.81102941176471,8,0,0,1,1,0,0.7461024498886415,9.866666666666667,2,True,False,False,False,True,False,True,False,False,False,False,True,False,False
3443,1,1,1,0,40,1,0,1,1,1,1,1,0,1,98.15,4116.8,100.40975609756099,6,0,1,1,0,1,0.40342914775592537,14.021428571428572,3,False,True,False,False,True,False,False,True,False,False,False,False,True,False
4277,0,0,0,0,6,1,0,0,0,0,0,0,0,1,20.95,109.5,15.642857142857142,1,1,0,1,1,0,0.2733485193621868,10.475,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True
6820,0,0,1,0,59,1,1,0,0,1,1,1,0,0,93.35,5386.5,89.775,5,1,1,0,0,1,0.6253312135665077,15.558333333333332,2,False,True,False,True,False,False,False,False,True,False,False,True,False,False
2089,0,0,0,0,50,0,0,0,1,1,1,0,0,0,39.7,1932.75,37.89705882352941,3,0,0,0,1,0,1.2285012285012284,9.925,2,True,False,False,False,False,True,False,True,False,False,False,True,False,False
2634,1,0,1,0,1,1,0,0,0,0,1,1,0,1,84.8,84.8,42.4,3,1,1,1,0,0,0.011655011655011656,21.2,1,False,True,False,True,False,False,False,False,True,False,False,False,False,True
2826,0,0,1,0,13,1,0,0,0,0,0,0,0,0,43.8,592.65,42.332142857142856,1,0,0,0,0,0,0.29017857142857145,21.9,2,True,False,False,False,True,False,False,False,True,False,True,False,False,False
2082,1,0,0,1,21,1,1,0,0,0,0,0,0,0,24.7,467.15,21.23409090909091,2,1,0,0,0,0,0.8171206225680934,8.233333333333333,1,False,False,True,True,False,False,False,False,False,True,True,False,False,False
3334,0,0,0,0,41,1,1,0,1,1,0,1,1,1,106.3,4443.45,105.79642857142856,6,1,1,1,1,1,0.3821062441752097,15.185714285714285,1,False,True,False,True,False,False,False,False,True,False,False,False,True,False
6883,0,0,0,1,34,1,0,1,1,1,0,1,1,1,105.35,3688.6,105.38857142857142,6,1,1,1,0,1,0.31969910672308416,15.049999999999999,2,False,True,False,True,False,False,True,False,False,False,False,False,True,False
3442,1,0,0,0,29,1,0,0,0,1,1,1,1,1,98.8,2807.1,93.57,5,1,1,1,1,1,0.2905811623246493,16.466666666666665,1,False,True,False,True,False,False,False,True,False,False,False,False,True,False
3578,0,0,0,0,40,1,0,1,1,0,0,1,0,0,65.1,2586.0,63.073170731707314,4,1,0,0,1,0,0.6051437216338881,13.02,1,True,False,False,True,False,False,False,False,False,True,False,False,True,False
6237,1,0,0,0,1,1,0,0,0,0,0,0,0,0,69.95,69.95,34.975,1,1,1,0,1,0,0.01409443269908386,34.975,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
6711,0,0,1,1,49,1,1,0,1,0,0,1,1,1,98.35,4889.2,97.78399999999999,5,1,1,1,0,1,0.4932058379466533,16.391666666666666,3,False,True,False,True,False,False,False,False,True,False,False,True,False,False
2648,1,0,0,0,35,1,1,1,0,1,0,0,0,1,59.6,2094.9,58.19166666666667,4,1,0,1,1,0,0.5775577557755776,11.92,1,True,False,False,True,False,False,False,False,True,False,False,False,True,False
1716,1,0,0,0,8,1,0,0,0,0,0,0,1,1,54.75,438.05,48.672222222222224,2,1,0,1,1,0,0.14349775784753363,18.25,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True
2620,1,0,0,0,18,1,0,1,0,1,1,1,0,1,68.35,1299.8,68.41052631578947,5,1,0,1,1,0,0.2595529920692142,11.391666666666666,0,True,False,False,True,False,False,False,False,True,False,True,False,False,False
2458,1,1,1,0,50,1,1,1,0,1,0,1,1,1,105.05,5163.3,101.24117647058824,6,0,1,1,0,1,0.47147571900047147,15.007142857142856,3,False,True,False,False,False,True,False,True,False,False,False,True,False,False
3119,0,1,1,0,32,1,1,0,0,0,0,1,0,1,85.95,2628.6,79.65454545454546,3,1,1,1,0,0,0.3680276020701552,21.4875,2,False,True,False,True,False,False,False,True,False,False,False,False,True,False
5108,0,0,0,0,23,1,0,0,0,1,0,0,0,0,49.7,1081.25,45.052083333333336,2,1,0,0,1,0,0.4536489151873767,16.566666666666666,0,True,False,False,True,False,False,False,True,False,False,True,False,False,False
4442,1,0,0,0,3,1,0,0,0,0,0,1,0,1,78.5,242.05,60.5125,2,1,1,1,1,0,0.03773584905660377,26.166666666666668,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
6391,1,0,1,1,38,1,1,0,1,1,0,1,1,0,78.95,2862.55,73.39871794871796,6,0,0,0,0,0,0.47529706066291433,11.278571428571428,4,True,False,False,False,True,False,False,True,False,False,False,False,True,False
3068,1,0,1,0,51,1,1,1,1,0,0,0,1,1,96.4,4911.05,94.44326923076923,5,0,1,1,0,1,0.5236139630390143,16.066666666666666,3,False,True,False,False,True,False,False,True,False,False,False,True,False,False
6017,1,0,0,0,5,1,0,0,0,1,1,0,0,0,56.15,291.45,48.574999999999996,3,1,0,0,1,0,0.08748906386701663,14.0375,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True
6551,0,0,1,0,63,1,0,0,1,0,0,1,1,1,96.0,6109.75,95.46484375,4,0,1,1,0,1,0.6494845360824743,19.2,3,False,True,False,False,True,False,False,False,True,False,False,True,False,False
3805,1,1,0,0,1,1,0,0,0,0,0,0,0,1,71.65,71.65,35.825,1,1,1,1,1,0,0.013764624913971093,35.825,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
2420,1,0,1,1,4,0,0,1,0,0,0,1,0,0,38.55,156.1,31.22,2,1,0,0,0,0,0.10113780025284451,12.85,2,True,False,False,True,False,False,False,True,False,False,False,False,False,True
1961,0,0,0,0,42,1,1,1,1,0,0,0,0,1,60.15,2421.6,56.31627906976744,4,0,0,1,1,0,0.6868356500408831,12.03,2,True,False,False,False,True,False,True,False,False,False,False,False,True,False
2318,0,0,1,1,71,1,1,1,1,1,0,1,0,0,100.5,7030.65,97.64791666666666,6,0,1,0,0,1,0.6995073891625616,14.357142857142858,4,False,True,False,False,False,True,True,False,False,False,False,True,False,False
964,1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.7,45.7,22.85,1,1,0,1,1,0,0.021413276231263382,22.85,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True
2511,1,1,1,0,29,1,0,1,0,1,0,0,1,0,90.1,2656.7,88.55666666666666,4,0,1,0,0,1,0.318331503841932,18.02,3,False,True,False,False,True,False,True,False,False,False,False,False,True,False
1453,1,0,0,0,31,1,0,0,1,0,0,1,1,1,94.5,2979.2,93.1,4,1,1,1,1,1,0.32460732984293195,18.9,1,False,True,False,True,False,False,False,False,True,False,False,False,True,False
